t,X,Y,Z
5.935462,0.023438,-0.070312,0.992188
5.935788,0.054688,-0.039062,0.984375
5.936114,0.007812,-0.0625,0.992188
5.93644,0.015625,-0.054688,0.96875
5.936766,0.054688,-0.09375,0.992188
5.937091,0.007812,-0.085938,0.976562
5.937417,0.039062,-0.078125,0.992188
5.937743,0.023438,-0.101562,0.976562
5.938069,0.046875,-0.117188,0.960938
5.938395,0.085938,-0.117188,1.0
5.938721,0.03125,-0.046875,1.0
5.939047,0.054688,-0.09375,0.984375
5.939373,0.023438,-0.0625,0.960938
5.939699,0.007812,-0.070312,0.984375
5.940025,0.023438,-0.070312,0.976562
5.940351,0.046875,-0.046875,1.0
5.940677,0.0625,-0.0625,1.0
5.941003,0.007812,-0.054688,0.984375
5.941329,0.039062,-0.0625,0.984375
5.941654,0.03125,-0.070312,0.960938
5.94198,0.03125,-0.078125,0.945312
5.942306,0.007812,-0.070312,1.015625
5.942632,0.046875,-0.085938,0.960938
5.942958,0.039062,-0.070312,1.0
5.943284,0.039062,-0.0625,0.992188
5.94361,0.03125,-0.070312,1.015625
5.943936,0.054688,-0.09375,0.992188
5.944262,0.046875,-0.070312,0.96875
5.944588,0.046875,-0.078125,0.992188
5.944914,0.023438,-0.085938,1.007812
5.94524,0.023438,-0.039062,0.960938
5.945566,0.0625,-0.078125,1.0
5.945891,0.023438,-0.101562,0.960938
5.946217,0.054688,-0.039062,0.984375
5.946543,0.0625,-0.0625,1.0
5.946869,0.039062,-0.070312,1.0
5.947195,0.015625,-0.070312,1.023438
5.947521,0.03125,-0.070312,1.0
5.947847,0.054688,-0.078125,0.96875
5.948173,0.03125,-0.101562,1.0
5.948499,0.015625,-0.101562,0.992188
5.948825,0.0,-0.070312,0.96875
5.949151,0.0625,-0.054688,1.0
5.949477,0.039062,-0.0625,1.0
5.949803,0.054688,-0.070312,1.0
5.950129,0.023438,-0.109375,0.984375
5.950454,0.039062,-0.054688,0.984375
5.95078,0.015625,-0.054688,0.984375
5.951106,0.03125,-0.09375,0.9375
5.951432,0.03125,-0.109375,0.992188
5.951758,0.039062,-0.078125,0.929688
5.952084,0.039062,-0.0625,0.976562
5.95241,0.046875,-0.085938,0.960938
5.952736,0.054688,-0.078125,1.023438
5.953062,0.023438,-0.070312,0.96875
5.953388,0.054688,-0.070312,0.9375
5.953714,0.046875,-0.0625,0.953125
5.95404,0.054688,-0.070312,0.96875
5.954366,0.046875,-0.085938,0.929688
5.954692,0.070312,-0.070312,0.96875
5.955017,0.085938,-0.085938,0.984375
5.955343,0.03125,-0.085938,0.984375
5.955669,0.078125,-0.0625,0.976562
5.955995,0.03125,-0.09375,1.0
5.956321,0.03125,-0.0625,0.9375
5.956647,0.03125,-0.085938,0.976562
5.956973,0.054688,-0.0625,0.945312
5.957299,0.054688,-0.09375,1.0
5.957625,0.054688,-0.117188,1.0
5.957951,0.0,-0.0625,0.96875
5.958277,0.054688,-0.078125,0.992188
5.958603,0.007812,-0.101562,1.039062
5.958929,0.070312,-0.070312,0.984375
5.959255,0.054688,-0.0625,0.984375
5.95958,0.039062,-0.085938,1.03125
5.959906,0.054688,-0.070312,1.0
5.960232,0.015625,-0.054688,0.992188
5.960558,0.039062,-0.070312,1.0
5.960884,0.0,-0.070312,0.96875
5.96121,0.0625,-0.101562,0.984375
5.961536,0.039062,-0.085938,0.992188
5.961862,0.03125,-0.085938,0.96875
5.962188,0.054688,-0.078125,1.039062
5.962514,0.054688,-0.046875,1.0
5.96284,0.007812,-0.039062,0.992188
5.963166,0.007812,-0.039062,0.984375
5.963492,0.015625,-0.101562,0.945312
5.963817,0.023438,-0.078125,0.929688
5.964143,0.070312,-0.070312,0.96875
5.964469,0.015625,-0.054688,0.953125
5.964795,0.023438,-0.0625,0.992188
5.965121,0.007812,-0.054688,0.976562
5.965447,0.046875,-0.054688,1.0
5.965773,0.078125,-0.085938,1.007812
5.966099,0.0625,-0.09375,0.992188
5.966425,0.0,-0.007812,1.015625
5.966751,0.046875,-0.070312,0.976562
5.967077,0.085938,-0.078125,1.0
5.967403,0.085938,-0.070312,0.960938
5.967729,0.039062,-0.070312,0.929688
5.968055,0.070312,-0.0625,0.984375
5.96838,0.007812,-0.039062,1.0
5.968706,0.03125,-0.0625,1.0
5.969032,0.046875,-0.070312,0.976562
5.969358,0.039062,-0.078125,0.96875
5.969684,0.070312,-0.117188,0.945312
5.97001,0.039062,-0.09375,0.960938
5.970336,0.054688,-0.09375,0.96875
5.970662,0.023438,-0.09375,0.96875
5.970988,0.023438,-0.0625,0.992188
5.971314,0.054688,-0.09375,1.0
5.97164,0.0625,-0.109375,0.929688
5.971966,0.070312,-0.078125,1.023438
5.972292,0.03125,-0.0625,1.0
5.972618,0.039062,-0.0625,1.0
5.972943,0.046875,-0.070312,0.992188
5.973269,0.054688,-0.070312,1.0
5.973595,0.0625,-0.039062,0.984375
5.973921,0.039062,-0.054688,0.960938
5.974247,0.0,-0.046875,0.992188
5.974573,0.03125,-0.039062,0.992188
5.974899,0.0625,-0.0625,0.960938
5.975225,0.015625,-0.078125,0.96875
5.975551,0.054688,-0.109375,1.0
5.975877,0.046875,-0.0625,0.984375
5.976203,0.03125,-0.109375,0.9375
5.976529,0.023438,-0.09375,0.984375
5.976855,0.085938,-0.070312,0.984375
5.977181,0.023438,-0.039062,0.992188
5.977506,0.039062,-0.039062,0.96875
5.977832,0.03125,-0.085938,0.984375
5.978158,0.015625,-0.085938,0.945312
5.978484,0.007812,-0.070312,0.992188
5.97881,0.054688,-0.039062,0.992188
5.979136,0.039062,-0.070312,1.0
5.979462,0.015625,-0.070312,0.976562
5.979788,0.054688,-0.0625,1.0
5.980114,0.039062,-0.0625,0.953125
5.98044,0.007812,-0.070312,1.0
5.980766,0.015625,-0.070312,0.96875
5.981092,0.054688,-0.132812,1.0
5.981418,0.046875,-0.054688,0.984375
5.981743,0.078125,-0.09375,0.992188
5.982069,0.054688,-0.054688,1.0
5.982395,0.078125,-0.09375,0.960938
5.982721,0.023438,-0.039062,0.96875
5.983047,0.039062,-0.046875,1.023438
5.983373,0.046875,-0.0625,0.945312
5.983699,0.023438,-0.070312,0.960938
5.984025,0.0625,-0.09375,0.984375
5.984351,0.007812,-0.054688,0.953125
5.984677,0.054688,-0.054688,1.0
5.985003,0.070312,-0.046875,0.945312
5.985329,0.054688,-0.101562,0.96875
5.985655,0.039062,-0.0625,0.992188
5.985981,0.039062,-0.085938,0.992188
5.986306,0.039062,-0.070312,0.960938
5.986632,0.054688,-0.070312,1.0
5.986958,0.054688,-0.070312,1.0
5.987284,0.039062,-0.085938,0.953125
5.98761,0.054688,-0.070312,0.960938
5.987936,0.046875,-0.070312,0.992188
5.988262,0.054688,-0.101562,0.984375
5.988588,0.054688,-0.007812,0.96875
5.988914,0.09375,-0.085938,0.960938
5.98924,0.0,-0.039062,0.898438
5.989566,0.054688,-0.09375,1.015625
5.989892,0.046875,-0.054688,1.007812
5.990218,0.007812,-0.078125,0.96875
5.990544,0.007812,-0.0625,0.984375
5.990869,0.039062,-0.0625,0.976562
5.991195,0.007812,-0.054688,0.960938
5.991521,0.007812,-0.101562,0.960938
5.991847,0.046875,-0.078125,1.015625
5.992173,0.039062,-0.070312,0.984375
5.992499,0.039062,-0.054688,1.0
5.992825,0.046875,-0.117188,0.960938
5.993151,0.015625,-0.0625,1.007812
5.993477,0.023438,-0.078125,1.0
5.993803,0.054688,-0.0625,0.976562
5.994129,0.03125,-0.078125,0.960938
5.994455,0.0625,-0.039062,0.984375
5.994781,0.0,-0.0625,1.0
5.995107,0.054688,-0.054688,0.992188
5.995432,0.007812,-0.070312,0.9375
5.995758,0.023438,-0.054688,0.992188
5.996084,0.054688,-0.078125,1.007812
5.99641,0.054688,-0.070312,1.0
5.996736,0.054688,-0.054688,0.992188
5.997062,0.0,-0.070312,0.921875
5.997388,0.0,-0.078125,0.992188
5.997714,0.046875,-0.101562,0.9375
5.99804,0.0625,-0.046875,0.992188
5.998366,0.046875,-0.054688,1.0
5.998692,0.023438,-0.078125,0.984375
5.999018,0.039062,-0.054688,1.007812
5.999344,0.03125,-0.054688,0.960938
5.999669,0.0625,-0.015625,0.984375
5.999995,0.015625,-0.046875,0.96875
6.000321,0.007812,-0.0625,0.960938
6.000647,0.007812,-0.054688,0.984375
6.000973,0.03125,-0.078125,0.984375
6.001299,0.046875,-0.109375,1.0
6.001625,0.0625,-0.085938,0.96875
6.001951,0.023438,-0.054688,0.945312
6.002277,0.039062,-0.070312,0.984375
6.002603,0.046875,-0.0625,0.960938
6.002929,0.054688,-0.046875,0.914062
6.003255,0.007812,-0.0625,0.96875
6.003581,0.046875,-0.09375,0.953125
6.003907,0.085938,-0.09375,0.984375
6.004232,0.023438,-0.078125,0.960938
6.004558,0.046875,-0.078125,0.976562
6.004884,0.03125,-0.070312,0.96875
6.00521,0.015625,-0.085938,0.96875
6.005536,0.054688,-0.0625,0.976562
6.005862,0.054688,-0.070312,0.976562
6.006188,0.054688,-0.101562,0.96875
6.006514,0.039062,-0.078125,1.0
6.00684,0.03125,-0.078125,0.984375
6.007166,0.0,-0.0625,1.0
6.007492,0.0625,-0.046875,0.945312
6.007818,0.046875,-0.09375,0.945312
6.008144,0.023438,-0.0625,0.992188
6.00847,0.023438,-0.054688,0.921875
6.008795,0.039062,-0.085938,0.960938
6.009121,0.03125,-0.078125,0.992188
6.009447,0.0625,-0.085938,1.007812
6.009773,0.101562,-0.078125,0.953125
6.010099,0.007812,-0.117188,1.0
6.010425,0.023438,-0.039062,1.0
6.010751,0.023438,-0.039062,1.0
6.011077,0.03125,-0.117188,1.0
6.011403,0.03125,-0.0625,0.976562
6.011729,0.007812,-0.078125,0.9375
6.012055,0.03125,-0.09375,1.0
6.012381,0.070312,-0.09375,1.03125
6.012707,0.023438,-0.03125,0.96875
6.013033,0.039062,-0.070312,0.953125
6.013358,0.054688,-0.101562,0.984375
6.013684,0.078125,-0.078125,0.96875
6.01401,0.023438,-0.070312,0.96875
6.014336,0.03125,-0.085938,1.0
6.014662,0.046875,-0.101562,0.984375
6.014988,0.007812,-0.046875,0.984375
6.015314,0.023438,-0.078125,1.015625
6.01564,0.023438,-0.0625,0.976562
6.015966,0.054688,-0.09375,1.0
6.016292,0.03125,-0.101562,1.007812
6.016618,0.023438,-0.09375,0.9375
6.016944,0.054688,-0.046875,1.0
6.01727,0.03125,-0.046875,1.007812
6.017595,0.0625,-0.070312,0.976562
6.017921,0.03125,-0.023438,0.976562
6.018247,0.007812,-0.0625,0.984375
6.018573,0.039062,-0.039062,0.976562
6.018899,0.039062,-0.070312,1.007812
6.019225,0.007812,-0.0625,1.0
6.019551,0.0,-0.039062,1.0
6.019877,0.054688,-0.085938,0.929688
6.020203,0.03125,-0.101562,1.0
6.020529,0.070312,-0.0625,1.054688
6.020855,0.117188,-0.078125,0.96875
6.021181,0.070312,-0.078125,1.007812
6.021507,0.070312,-0.09375,0.976562
6.021833,0.015625,-0.0625,1.054688
6.022158,0.046875,-0.054688,0.984375
6.022484,0.0,-0.0625,0.984375
6.02281,0.046875,-0.078125,0.914062
6.023136,0.046875,-0.125,0.960938
6.023462,0.070312,-0.101562,0.929688
6.023788,0.054688,-0.085938,0.960938
6.024114,0.054688,-0.0625,1.0
6.02444,0.039062,-0.007812,0.992188
6.024766,0.023438,-0.023438,0.945312
6.025092,0.0,-0.070312,0.992188
6.025418,0.03125,-0.085938,1.0
6.025744,0.046875,-0.0625,0.96875
6.02607,0.039062,-0.046875,1.007812
6.026396,0.046875,-0.070312,1.015625
6.026721,0.007812,-0.0625,0.992188
6.027047,0.03125,-0.109375,0.992188
6.027373,0.039062,-0.109375,0.96875
6.027699,0.023438,-0.070312,0.96875
6.028025,0.03125,-0.039062,0.960938
6.028351,0.0625,-0.085938,0.96875
6.028677,0.03125,-0.0625,0.992188
6.029003,0.023438,-0.054688,0.984375
6.029329,0.070312,-0.070312,0.960938
6.029655,0.03125,-0.101562,0.992188
6.029981,0.03125,-0.054688,0.992188
6.030307,0.015625,-0.054688,0.96875
6.030633,0.046875,-0.0625,0.976562
6.030959,0.039062,-0.046875,0.992188
6.031284,0.023438,-0.101562,1.007812
6.03161,0.03125,-0.054688,0.992188
6.031936,0.0,-0.046875,0.945312
6.032262,0.046875,-0.039062,1.0
6.032588,0.039062,-0.085938,1.023438
6.032914,0.007812,-0.109375,0.929688
6.03324,0.03125,-0.078125,0.992188
6.033566,0.015625,-0.070312,1.03125
6.033892,0.054688,-0.085938,0.976562
6.034218,0.054688,-0.101562,1.007812
6.034544,0.015625,-0.085938,1.039062
6.03487,0.046875,-0.054688,0.960938
6.035196,0.03125,-0.070312,1.023438
6.035521,0.054688,-0.039062,0.992188
6.035847,0.070312,-0.046875,0.960938
6.036173,0.054688,-0.078125,0.992188
6.036499,0.046875,-0.125,0.960938
6.036825,0.054688,-0.078125,1.0
6.037151,0.023438,-0.078125,1.0
6.037477,0.054688,-0.09375,0.976562
6.037803,0.101562,-0.132812,1.0
6.038129,0.015625,-0.03125,1.0
6.038455,0.046875,-0.070312,0.992188
6.038781,0.039062,-0.0625,1.0
6.039107,0.015625,-0.109375,0.960938
6.039433,0.0625,-0.023438,0.96875
6.039759,0.015625,-0.0625,0.96875
6.040084,0.03125,-0.054688,0.984375
6.04041,0.046875,-0.039062,1.015625
6.040736,0.054688,-0.0625,1.0
6.041062,0.023438,-0.078125,0.960938
6.041388,0.015625,-0.0625,0.976562
6.041714,0.054688,-0.0625,1.007812
6.04204,0.023438,-0.054688,0.960938
6.042366,0.023438,-0.085938,0.96875
6.042692,0.054688,-0.046875,0.976562
6.043018,0.03125,-0.0625,1.015625
6.043344,0.0625,-0.046875,1.0
6.04367,0.0,-0.054688,0.945312
6.043996,0.054688,-0.046875,0.984375
6.044322,0.0625,-0.085938,1.015625
6.044647,0.007812,-0.078125,1.023438
6.044973,0.054688,-0.054688,0.945312
6.045299,0.039062,-0.109375,0.984375
6.045625,0.046875,-0.101562,1.0
6.045951,0.039062,-0.09375,0.984375
6.046277,0.039062,-0.039062,0.96875
6.046603,0.0625,-0.0625,0.984375
6.046929,0.023438,-0.039062,0.992188
6.047255,0.039062,-0.101562,1.015625
6.047581,0.070312,-0.101562,0.960938
6.047907,0.070312,-0.101562,1.0
6.048233,0.039062,-0.078125,0.984375
6.048559,0.046875,-0.070312,1.0
6.048885,0.046875,-0.070312,0.96875
6.04921,0.070312,-0.070312,0.992188
6.049536,0.007812,-0.054688,0.984375
6.049862,0.085938,-0.078125,1.015625
6.050188,0.03125,-0.0625,0.976562
6.050514,0.054688,-0.070312,0.992188
6.05084,0.046875,-0.0625,0.984375
6.051166,0.054688,-0.039062,1.0
6.051492,0.023438,-0.054688,0.960938
6.051818,0.015625,-0.09375,0.960938
6.052144,0.046875,-0.085938,1.007812
6.05247,0.039062,-0.070312,0.96875
6.052796,0.0625,-0.125,1.0
6.053122,0.070312,-0.070312,0.929688
6.053447,0.054688,-0.085938,1.0
6.053773,0.039062,-0.0625,1.0
6.054099,0.039062,-0.101562,0.953125
6.054425,0.054688,-0.085938,1.007812
6.054751,0.046875,-0.039062,0.992188
6.055077,0.03125,-0.078125,0.960938
6.055403,0.023438,-0.09375,0.96875
6.055729,0.03125,-0.0625,1.0
6.056055,0.046875,-0.132812,0.992188
6.056381,0.039062,-0.09375,0.992188
6.056707,0.085938,-0.101562,0.96875
6.057033,0.007812,-0.070312,0.96875
6.057359,0.054688,-0.039062,0.992188
6.057685,0.0625,-0.085938,1.007812
6.05801,0.015625,-0.046875,0.984375
6.058336,0.054688,-0.046875,0.992188
6.058662,0.0625,-0.039062,0.960938
6.058988,0.0625,-0.085938,0.953125
6.059314,0.015625,-0.054688,0.914062
6.05964,0.023438,-0.0625,0.976562
6.059966,0.070312,-0.070312,0.992188
6.060292,0.039062,-0.101562,0.976562
6.060618,0.046875,-0.070312,0.984375
6.060944,0.054688,-0.085938,1.0
6.06127,0.0,-0.078125,0.976562
6.061596,0.054688,-0.085938,0.992188
6.061922,0.0,-0.054688,0.992188
6.062248,0.0,-0.0625,0.960938
6.062573,0.046875,-0.078125,0.96875
6.062899,0.054688,-0.046875,0.96875
6.063225,0.046875,-0.078125,0.984375
6.063551,0.054688,-0.101562,0.992188
6.063877,0.03125,-0.078125,1.0
6.064203,0.09375,-0.03125,1.023438
6.064529,0.054688,-0.054688,0.992188
6.064855,0.039062,-0.039062,0.984375
6.065181,0.0625,-0.09375,0.976562
6.065507,0.046875,-0.054688,1.0
6.065833,0.070312,-0.039062,0.921875
6.066159,0.046875,-0.085938,0.992188
6.066485,0.046875,-0.046875,0.960938
6.066811,0.054688,-0.101562,1.0
6.067136,0.0,-0.046875,0.9375
6.067462,0.03125,-0.070312,0.992188
6.067788,0.054688,-0.117188,0.992188
6.068114,0.03125,-0.09375,0.976562
6.06844,0.03125,-0.0625,0.945312
6.068766,0.039062,-0.0625,0.945312
6.069092,0.03125,-0.109375,0.992188
6.069418,0.070312,-0.070312,1.007812
6.069744,0.078125,-0.109375,0.992188
6.07007,0.0,-0.070312,0.992188
6.070396,0.046875,-0.078125,0.984375
6.070722,0.03125,-0.078125,0.96875
6.071048,0.039062,-0.054688,0.953125
6.071373,0.015625,-0.0625,0.984375
6.071699,0.0625,-0.046875,1.023438
6.072025,0.039062,-0.039062,0.9375
6.072351,0.046875,-0.101562,0.992188
6.072677,0.015625,-0.054688,0.992188
6.073003,0.054688,-0.085938,0.992188
6.073329,0.054688,-0.09375,1.0
6.073655,0.085938,-0.070312,1.015625
6.073981,0.015625,-0.0625,0.984375
6.074307,0.070312,-0.125,1.0
6.074633,0.023438,-0.0625,0.953125
6.074959,0.046875,-0.070312,0.992188
6.075285,0.039062,-0.125,1.0
6.075611,0.039062,-0.09375,0.976562
6.075936,0.03125,-0.039062,1.0
6.076262,0.054688,-0.085938,0.976562
6.076588,0.03125,-0.101562,1.0
6.076914,0.03125,-0.054688,0.992188
6.07724,0.054688,-0.070312,0.960938
6.077566,0.070312,-0.085938,1.0
6.077892,0.054688,-0.0625,0.96875
6.078218,0.0,-0.078125,0.960938
6.078544,0.046875,-0.046875,0.984375
6.07887,0.015625,-0.046875,0.960938
6.079196,0.023438,-0.054688,0.976562
6.079522,0.007812,-0.046875,0.976562
6.079848,0.046875,-0.09375,0.992188
6.080174,0.039062,-0.078125,0.992188
6.080499,0.015625,-0.117188,0.992188
6.080825,0.046875,-0.070312,0.984375
6.081151,0.054688,-0.070312,1.0
6.081477,0.046875,-0.09375,1.007812
6.081803,0.078125,-0.078125,0.9375
6.082129,0.023438,-0.054688,0.976562
6.082455,0.0625,-0.070312,0.992188
6.082781,0.015625,-0.0625,0.984375
6.083107,0.03125,-0.0625,0.953125
6.083433,0.054688,-0.085938,0.992188
6.083759,0.070312,-0.132812,1.0
6.084085,0.046875,-0.085938,0.992188
6.084411,0.039062,-0.085938,0.992188
6.084737,0.03125,-0.054688,0.992188
6.085062,0.039062,-0.046875,0.96875
6.085388,0.023438,-0.101562,0.945312
6.085714,0.023438,-0.125,0.984375
6.08604,0.070312,-0.046875,0.992188
6.086366,0.007812,-0.054688,0.960938
6.086692,0.046875,-0.070312,1.023438
6.087018,0.054688,-0.0625,0.960938
6.087344,0.03125,-0.046875,0.992188
6.08767,0.054688,-0.085938,1.007812
6.087996,0.023438,-0.078125,0.945312
6.088322,0.054688,-0.0625,1.0
6.088648,0.03125,-0.054688,0.945312
6.088974,0.039062,-0.085938,0.992188
6.089299,0.070312,-0.070312,1.007812
6.089625,0.054688,-0.070312,0.976562
6.089951,0.023438,-0.054688,0.992188
6.090277,0.023438,-0.046875,1.015625
6.090603,0.039062,-0.078125,1.015625
6.090929,0.039062,-0.039062,0.960938
6.091255,0.007812,-0.054688,0.992188
6.091581,0.03125,-0.070312,0.96875
6.091907,0.054688,-0.054688,1.0
6.092233,0.023438,-0.09375,0.976562
6.092559,0.015625,-0.054688,0.992188
6.092885,0.015625,-0.09375,0.96875
6.093211,0.0625,-0.03125,1.0
6.093537,0.015625,-0.039062,0.992188
6.093862,0.023438,-0.101562,1.0
6.094188,0.070312,-0.101562,0.953125
6.094514,0.046875,-0.023438,0.953125
6.09484,0.0625,-0.085938,1.0
6.095166,0.046875,-0.101562,0.984375
6.095492,0.0625,-0.046875,1.0
6.095818,0.0625,-0.09375,0.992188
6.096144,0.046875,-0.0625,0.992188
6.09647,0.0625,-0.078125,0.960938
6.096796,0.007812,-0.070312,0.945312
6.097122,0.023438,-0.070312,1.007812
6.097448,0.039062,-0.09375,0.992188
6.097774,0.046875,-0.070312,0.992188
6.0981,0.03125,-0.039062,1.0
6.098425,0.046875,-0.0625,1.023438
6.098751,0.039062,-0.054688,0.992188
6.099077,0.070312,-0.054688,0.953125
6.099403,0.015625,-0.078125,0.96875
6.099729,0.023438,-0.070312,0.945312
6.100055,0.03125,-0.0625,0.953125
6.100381,0.070312,-0.085938,0.992188
6.100707,0.023438,-0.085938,0.96875
6.101033,0.0,-0.0625,0.984375
6.101359,0.015625,-0.09375,0.96875
6.101685,0.03125,-0.070312,1.0
6.102011,0.046875,-0.078125,1.007812
6.102337,0.046875,-0.070312,0.992188
6.102663,0.039062,-0.0625,0.960938
6.102988,0.0625,-0.109375,1.0
6.103314,0.070312,-0.078125,1.0
6.10364,0.046875,-0.09375,0.976562
6.103966,0.023438,-0.0625,0.992188
6.104292,0.023438,-0.109375,0.984375
6.104618,0.0625,-0.046875,0.992188
6.104944,0.046875,-0.0625,1.007812
6.10527,0.015625,-0.09375,0.96875
6.105596,0.046875,-0.0625,1.0
6.105922,0.03125,-0.0625,0.992188
6.106248,0.039062,-0.078125,0.96875
6.106574,0.039062,-0.070312,1.007812
6.1069,0.046875,-0.054688,0.984375
6.107225,0.070312,-0.078125,0.984375
6.107551,0.023438,-0.09375,0.992188
6.107877,0.039062,-0.070312,0.984375
6.108203,0.0625,-0.078125,0.960938
6.108529,0.039062,-0.0625,0.945312
6.108855,0.015625,-0.101562,1.046875
6.109181,0.03125,-0.085938,0.984375
6.109507,0.0625,-0.054688,0.992188
6.109833,0.046875,-0.054688,0.96875
6.110159,0.070312,-0.039062,0.96875
6.110485,0.007812,-0.117188,0.976562
6.110811,0.070312,-0.054688,1.015625
6.111137,0.0,-0.070312,0.984375
6.111463,0.039062,-0.070312,0.984375
6.111788,0.070312,-0.070312,0.992188
6.112114,0.070312,-0.070312,0.992188
6.11244,0.046875,-0.101562,1.0
6.112766,0.03125,-0.101562,1.007812
6.113092,0.023438,-0.0625,1.015625
6.113418,0.0625,-0.109375,1.015625
6.113744,0.03125,-0.039062,0.9375
6.11407,0.039062,-0.078125,1.023438
6.114396,0.039062,-0.085938,0.929688
6.114722,0.054688,-0.09375,1.0
6.115048,0.03125,-0.054688,0.953125
6.115374,0.023438,-0.039062,1.0
6.1157,0.039062,-0.046875,1.007812
6.116026,0.023438,-0.03125,1.0
6.116351,0.03125,-0.070312,1.015625
6.116677,0.015625,-0.0625,0.953125
6.117003,0.023438,-0.039062,1.0
6.117329,0.0,-0.0625,1.0
6.117655,0.0,-0.039062,1.007812
6.117981,0.0,-0.039062,0.96875
6.118307,0.039062,-0.078125,0.976562
6.118633,0.03125,-0.085938,0.984375
6.118959,0.054688,-0.0625,0.984375
6.119285,0.039062,-0.078125,0.984375
6.119611,0.0625,-0.101562,0.992188
6.119937,0.023438,-0.101562,0.992188
6.120263,0.054688,-0.0625,1.0
6.120589,0.070312,-0.09375,0.992188
6.120914,0.039062,-0.0625,0.960938
6.12124,0.039062,-0.054688,1.0
6.121566,0.070312,-0.09375,1.007812
6.121892,0.007812,-0.078125,0.96875
6.122218,0.039062,-0.039062,1.0
6.122544,0.0,-0.0625,0.96875
6.12287,0.015625,-0.046875,0.976562
6.123196,0.039062,-0.0625,1.015625
6.123522,0.03125,-0.054688,1.0
6.123848,0.023438,-0.101562,0.976562
6.124174,0.03125,-0.070312,0.992188
6.1245,0.03125,-0.070312,1.0
6.124826,0.054688,-0.070312,0.992188
6.125151,0.023438,-0.046875,0.992188
6.125477,0.023438,-0.09375,0.976562
6.125803,0.03125,-0.054688,1.0
6.126129,0.023438,-0.054688,0.992188
6.126455,0.054688,-0.09375,1.0
6.126781,0.023438,-0.054688,0.992188
6.127107,0.039062,-0.085938,0.992188
6.127433,0.046875,-0.09375,0.96875
6.127759,0.0,-0.070312,0.992188
6.128085,0.023438,-0.078125,0.96875
6.128411,0.023438,-0.046875,0.9375
6.128737,0.023438,-0.054688,0.898438
6.129063,0.007812,-0.0625,0.984375
6.129389,0.023438,-0.0625,0.953125
6.129714,0.078125,-0.117188,0.953125
6.13004,0.03125,-0.101562,1.0
6.130366,0.007812,-0.0625,0.96875
6.130692,0.054688,-0.039062,0.976562
6.131018,0.046875,-0.054688,0.992188
6.131344,0.054688,-0.070312,0.960938
6.13167,0.046875,-0.0625,0.992188
6.131996,0.054688,-0.070312,0.960938
6.132322,0.054688,-0.09375,0.96875
6.132648,0.039062,-0.085938,0.945312
6.132974,0.03125,-0.039062,0.984375
6.1333,0.046875,-0.0625,0.984375
6.133626,0.046875,-0.054688,0.976562
6.133952,0.023438,-0.0625,0.953125
6.134277,0.015625,-0.03125,0.96875
6.134603,0.03125,-0.039062,0.984375
6.134929,0.023438,-0.0625,0.96875
6.135255,0.054688,-0.046875,0.992188
6.135581,0.070312,-0.039062,0.992188
6.135907,0.054688,-0.054688,0.953125
6.136233,0.046875,-0.09375,1.007812
6.136559,0.039062,-0.0625,1.0
6.136885,0.03125,-0.09375,0.953125
6.137211,0.007812,-0.054688,0.984375
6.137537,0.0625,-0.085938,0.984375
6.137863,0.007812,-0.070312,0.96875
6.138189,0.03125,-0.078125,0.945312
6.138515,0.054688,-0.078125,0.984375
6.13884,0.03125,-0.09375,0.960938
6.139166,0.070312,-0.085938,1.007812
6.139492,0.054688,-0.078125,0.992188
6.139818,0.03125,-0.054688,0.992188
6.140144,0.007812,-0.039062,1.0
6.14047,0.0625,-0.101562,0.960938
6.140796,0.023438,-0.0625,0.992188
6.141122,0.046875,-0.09375,0.96875
6.141448,0.039062,-0.039062,1.015625
6.141774,0.039062,-0.0625,0.992188
6.1421,0.039062,-0.101562,0.992188
6.142426,0.0625,-0.085938,0.960938
6.142752,0.03125,-0.109375,1.015625
6.143077,0.054688,-0.109375,0.96875
6.143403,0.046875,-0.054688,0.960938
6.143729,0.0625,-0.0625,0.984375
6.144055,0.03125,-0.054688,0.992188
6.144381,0.054688,-0.046875,0.914062
6.144707,0.0,-0.054688,0.945312
6.145033,0.015625,-0.054688,1.0
6.145359,0.046875,-0.09375,1.0
6.145685,0.078125,-0.0625,1.0
6.146011,0.070312,-0.039062,0.976562
6.146337,0.070312,-0.09375,1.007812
6.146663,0.054688,-0.046875,0.992188
6.146989,0.054688,-0.0625,1.023438
6.147315,0.015625,-0.054688,0.953125
6.14764,0.054688,-0.078125,0.953125
6.147966,0.023438,-0.046875,1.0
6.148292,0.0625,-0.070312,0.953125
6.148618,0.03125,-0.054688,0.9375
6.148944,0.015625,-0.085938,0.96875
6.14927,0.054688,-0.078125,1.007812
6.149596,0.070312,-0.078125,0.992188
6.149922,0.054688,-0.078125,0.992188
6.150248,0.023438,-0.0625,0.992188
6.150574,0.054688,-0.0625,1.007812
6.1509,0.007812,-0.0625,0.984375
6.151226,0.03125,-0.125,1.015625
6.151552,0.0,-0.085938,0.992188
6.151878,0.03125,-0.078125,0.992188
6.152203,0.0,-0.054688,0.945312
6.152529,0.046875,-0.054688,1.0
6.152855,0.023438,-0.09375,0.96875
6.153181,0.078125,-0.03125,0.992188
6.153507,0.0,-0.09375,1.0
6.153833,0.046875,-0.03125,1.0
6.154159,0.015625,-0.054688,1.0
6.154485,0.085938,-0.046875,0.960938
